,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1071,3.109428499093043e-06,1.9295594925667107e-07,0.0279365886564756,0.0013385346566095401,1.4515730675594398e-05,0.004943936583080526,0.004256016388927593,1.8488970118558729e-07,0.1524,,979,,8,hhbrute3gstep
1072,2.17716259841827e-07,1.1699475063466522e-06,8.893086584022481e-05,1.8249437738115897e-06,3.5512508391559378e-06,0.002267464136147584,0.008157977576668678,2.136348518622237e-06,0.1524,,1058,,8,hhbrute3gstep
1073,2.7657931831737755e-05,0.00016341423414088655,4.0853921040731974e-05,2.0541235546060985e-07,1.4982146121427422e-05,0.0006736944453009649,2.6062045755930456e-05,7.774977770293698e-06,0.1524,,958,,8,hhbrute3gstep
1074,0.0059768670309877,6.144831402927157e-05,0.00022398920830293421,3.2327400362795344e-06,0.002811083860872388,0.0004241244459498651,1.4280215017238997e-06,4.503110509168869e-05,0.1524,,1093,,8,hhbrute3gstep
1075,6.060698668904032e-06,6.572029745675213e-05,1.4613880724327607e-05,0.0036012862513152264,6.317962791477243e-07,0.0018882517889732898,0.00032502540096729913,2.1884752470383964e-07,0.1524,,627,,8,hhbrute3gstep
1076,0.013768388925972567,3.787132514475305e-06,0.00011743225929780217,0.02754492879154548,0.014146606089836136,5.066467124339137e-07,7.021383678098226e-05,2.7145595101466906e-05,0.1524,,717,,8,hhbrute3gstep
1077,0.060090414884947256,3.320251807189254e-05,1.0244035516970113e-06,0.07199705097463147,0.003452753757150518,0.021372226245328498,0.013030559179538784,0.003907534988733977,0.1524,,653,,8,hhbrute3gstep
1078,0.0010858000847212522,1.3422434058910132e-05,7.855166787770194e-05,1.3943328073804036e-06,0.005770015689452652,0.00015276241625002994,6.798646801151443e-07,0.047917198792527614,0.1524,,849,,8,hhbrute3gstep
1079,3.030810462168101e-07,0.00011508855289333495,3.073564927477182e-07,3.415420852431157e-07,0.0004047917747538721,0.0001629894350396375,0.0003589793818523841,7.15582740881185e-06,0.1524,,814,,8,hhbrute3gstep
1080,0.0009446993365752401,0.08408408371835216,5.02065705521986e-05,0.04431723124528174,0.10714961726414476,0.019401087997751795,0.00815493569933223,0.029507039064454826,0.16076745106811974,515.8826215185219,1052,515.8826215185219,8,longap
1081,0.0009444842586821115,0.08409453619700033,5.021079015684997e-05,0.04431653966886664,0.10715457608483438,0.019399735733851266,0.008155506857705464,0.029507278678599074,0.16076710737817837,515.882605870481,1466,515.882605870481,8,longap
1082,0.0009445086316833284,0.08409530239055191,5.021632131780751e-05,0.044315462451923866,0.10714755165769926,0.01940122164656522,0.008154805485918631,0.02950747712797614,0.16076568245567407,515.8826120383214,832,515.8826120383214,8,longap
1083,0.0009445598335596528,0.08409389067004797,5.021244880666217e-05,0.04431596940085531,0.10715692867571862,0.019399557866156568,0.00815572308443302,0.02950810336768637,0.16076303842773737,515.8826032817104,1100,515.8826032817104,8,longap
1084,0.0009442758351175549,0.08410466565013078,5.024674104149892e-05,0.044310210431000294,0.10714590419990401,0.019401448905737827,0.008155196003889281,0.02950741709653975,0.16076621125658794,515.8826617067451,1246,515.8826617067451,8,longap
1085,0.0009445873297712457,0.08408871860582957,5.0215918661300825e-05,0.044315552891059456,0.10714744206378482,0.01940133767417526,0.008154999625196934,0.029507555797918198,0.1607655078788846,515.8826094725973,1097,515.8826094725973,8,longap
1086,0.0009447596778219705,0.08408197976482987,5.0205599608595785e-05,0.04431725292977033,0.10715466506816039,0.019399643748606008,0.008155429984008684,0.029508145840499225,0.16076454712884836,515.8826149018379,873,515.8826149018379,8,longap
1087,0.0009446865926017262,0.08409033643397991,5.021317460334662e-05,0.04431599422857844,0.10715718672265799,0.01939999858595689,0.008155402781011014,0.029506703698330493,0.16076813626268907,515.8826110218282,694,515.8826110218282,8,longap
1088,0.0009447327144968617,0.08408342033180845,5.02131194896326e-05,0.044315881389886305,0.1071502435724164,0.019400096426267596,0.008155170115092232,0.029507714862786767,0.16076504642049505,515.8826054861689,1016,515.8826054861689,8,longap
1089,0.0009443958977544954,0.0840970272520303,5.0215105573570786e-05,0.04431568564724632,0.10714703041063463,0.019400937931542944,0.008155014642622953,0.029508162020386454,0.16076512092841952,515.8826087127486,874,515.8826087127486,8,longap
1090,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,1052,,8,longap
1091,0.09575581612542654,2.2208202769298122e-05,1.901336786398946e-05,0.05245242631754824,0.00493114721923884,3.334020843049093e-07,1.1244239929074218e-07,0.01816864520809992,0.1524,,1466,,8,longap
